Tarih;Açýklama;Ýþlem Tutarý;Bakiye
19.02.2025;1801374784X190225231224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,52;20.864,26
19.02.2025;1801374784X190225231224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-10,35;20.864,78
19.02.2025;1801374784X190225231224TAKSÝTSATIÞ;900,10;20.875,13
18.02.2025;1801374784X180225170125PEÞÝNSATIÞKATKIPAYI;-26,64;19.975,03
18.02.2025;1801374784X180225170125PEÞÝNSATIÞ;5326,95;20.001,67
18.02.2025;1801374784X180225080125PEÞÝNSATIÞ;4612,50;14.674,72
17.02.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-EFT/ALANYA ÖZKAN KI/Virman;-0,61;10.062,22
17.02.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-EFT/ALANYA ÖZKAN KI/Virman;-12,19;10.062,83
17.02.2025;GÝDEN EFT - ALANYA ÖZKAN KIRTASÝYE MATBAACILIK - Virman;-240000,00;10.075,02
17.02.2025;1801374784X170225160125PEÞÝNSATIÞKATKIPAYI;-16,20;250.075,02
17.02.2025;1801374784X170225160125PEÞÝNSATIÞ;3238,80;250.091,22
17.02.2025;1801374784X170225070125PEÞÝNSATIÞ;2822,60;246.852,42
17.02.2025;1801374784X170225200125ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,47;244.029,82
17.02.2025;1801374784X170225200125ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-29,21;244.031,29
17.02.2025;1801374784X170225200125TAKSÝTLÝSATIÞKATKIPAYI;-66,21;244.060,50
17.02.2025;1801374784X170225200125TAKSÝTSATIÞ;2540,36;244.126,71
17.02.2025;1801374784X170225211124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,53;241.586,35
17.02.2025;1801374784X170225211124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-10,50;241.586,88
17.02.2025;1801374784X170225211124TAKSÝTSATIÞ;913,35;241.597,38
17.02.2025;1801374784X170225211224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,24;240.684,03
17.02.2025;1801374784X170225211224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-4,88;240.684,27
17.02.2025;1801374784X170225211224TAKSÝTSATIÞ;425,10;240.689,15
16.02.2025;1801374784X160225060125PEÞÝNSATIÞ;14401,70;240.264,05
16.02.2025;1801374784X160225190125ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,89;225.862,35
16.02.2025;1801374784X160225190125ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-37,78;225.864,24
16.02.2025;1801374784X160225190125TAKSÝTLÝSATIÞKATKIPAYI;-101,47;225.902,02
16.02.2025;1801374784X160225190125TAKSÝTSATIÞ;3286,50;226.003,49
16.02.2025;1801374784X160225150125PEÞÝNSATIÞKATKIPAYI;-7,09;222.716,99
16.02.2025;1801374784X160225150125PEÞÝNSATIÞ;1417,65;222.724,08
15.02.2025;1801374784X150225180125ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,70;221.306,43
15.02.2025;1801374784X150225180125ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-33,87;221.308,13
15.02.2025;1801374784X150225180125TAKSÝTLÝSATIÞKATKIPAYI;-58,93;221.342,00
15.02.2025;1801374784X150225180125TAKSÝTSATIÞ;2946,56;221.400,93
15.02.2025;1801374784X150225050125PEÞÝNSATIÞ;1921,15;218.454,37
14.02.2025;1801374784X140225040125PEÞÝNSATIÞ;9749,55;216.533,22
14.02.2025;1801374784X140225181124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,66;206.783,67
14.02.2025;1801374784X140225181124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-13,18;206.784,33
14.02.2025;1801374784X140225181124TAKSÝTSATIÞ;1146,40;206.797,51
13.02.2025;1801374784X130225030125PEÞÝNSATIÞ;13622,06;205.651,11
13.02.2025;1801374784X130225171224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,09;192.029,05
13.02.2025;1801374784X130225171224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-21,84;192.030,14
13.02.2025;1801374784X130225171224TAKSÝTSATIÞ;1899,73;192.051,98
13.02.2025;1801374784X130225120225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-1,33;190.152,25
13.02.2025;1801374784X130225120225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-26,56;190.153,58
13.02.2025;1801374784X130225120225PEÞÝNSATIÞ;1405,30;190.180,14
12.02.2025;1801374784X120225020125PEÞÝNSATIÞ;3360,05;188.774,84
12.02.2025;1801374784X120225110125PEÞÝNSATIÞKATKIPAYI;-1,18;185.414,79
12.02.2025;1801374784X120225110125PEÞÝNSATIÞ;235,45;185.415,97
11.02.2025;1801374784X110225010125PEÞÝNSATIÞ;6950,95;185.180,52
11.02.2025;1801374784X110225100225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-3,44;178.229,57
11.02.2025;1801374784X110225100225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-68,72;178.233,01
11.02.2025;1801374784X110225100225PEÞÝNSATIÞ;3636,01;178.301,73
11.02.2025;1801374784X110225151124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,62;174.665,72
11.02.2025;1801374784X110225151124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-12,47;174.666,34
11.02.2025;1801374784X110225151124TAKSÝTSATIÞ;1084,73;174.678,81
11.02.2025;1801374784X110225151224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,33;173.594,08
11.02.2025;1801374784X110225151224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-6,64;173.594,41
11.02.2025;1801374784X110225151224TAKSÝTSATIÞ;577,60;173.601,05
10.02.2025;1801374784X100225311224PEÞÝNSATIÞ;17624,10;173.023,45
10.02.2025;1801374784X100225090125PEÞÝNSATIÞKATKIPAYI;-19,46;155.399,35
10.02.2025;1801374784X100225090125PEÞÝNSATIÞ;3891,30;155.418,81
10.02.2025;1801374784X100225141124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,16;151.527,51
10.02.2025;1801374784X100225141124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-23,14;151.528,67
10.02.2025;1801374784X100225141124TAKSÝTSATIÞ;2012,71;151.551,81
09.02.2025;1801374784X090225080225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-21,25;149.539,10
09.02.2025;1801374784X090225080225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-424,82;149.560,35
09.02.2025;1801374784X090225080225PEÞÝNSATIÞ;22477,45;149.985,17
09.02.2025;1801374784X090225301224PEÞÝNSATIÞ;9181,19;127.507,72
09.02.2025;1801374784X090225080125PEÞÝNSATIÞKATKIPAYI;-7,09;118.326,53
09.02.2025;1801374784X090225080125PEÞÝNSATIÞ;1415,45;118.333,62
08.02.2025;1801374784X080225291224PEÞÝNSATIÞ;6085,40;116.918,17
08.02.2025;1801374784X080225070125PEÞÝNSATIÞKATKIPAYI;-4,73;110.832,77
08.02.2025;1801374784X080225070125PEÞÝNSATIÞ;945,30;110.837,50
07.02.2025;1801374784X070225281224PEÞÝNSATIÞ;13275,45;109.892,20
07.02.2025;1801374784X070225060125PEÞÝNSATIÞKATKIPAYI;-3,73;96.616,75
07.02.2025;1801374784X070225060125PEÞÝNSATIÞ;745,45;96.620,48
06.02.2025;1801374784X060225271224PEÞÝNSATIÞ;10005,65;95.875,03
06.02.2025;1801374784X060225050225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-1,56;85.869,38
06.02.2025;1801374784X060225050225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-31,19;85.870,94
06.02.2025;1801374784X060225050225PEÞÝNSATIÞ;1650,45;85.902,13
06.02.2025;1801374784X060225101124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,80;84.251,68
06.02.2025;1801374784X060225101124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-15,90;84.252,48
06.02.2025;1801374784X060225101124TAKSÝTSATIÞ;1382,75;84.268,38
06.02.2025;1801374784X060225050125PEÞÝNSATIÞKATKIPAYI;-4,88;82.885,63
06.02.2025;1801374784X060225050125PEÞÝNSATIÞ;974,50;82.890,51
05.02.2025;1801374784X050225261224PEÞÝNSATIÞ;10554,51;81.916,01
05.02.2025;1801374784X050225040225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-1,95;71.361,50
05.02.2025;1801374784X050225040225ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-38,94;71.363,45
05.02.2025;1801374784X050225040225PEÞÝNSATIÞ;2060,40;71.402,39
05.02.2025;1801374784X050225091124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,83;69.341,99
05.02.2025;1801374784X050225091124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,66;69.342,82
05.02.2025;1801374784X050225091124TAKSÝTSATIÞ;1449,41;69.359,48
05.02.2025;1801374784X050225040125PEÞÝNSATIÞKATKIPAYI;-2,33;67.910,07
05.02.2025;1801374784X050225040125PEÞÝNSATIÞ;465,35;67.912,40
04.02.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/BER EÐÝTÝM VE Y/Cari hesaba m;-0,30;67.447,05
04.02.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/BER EÐÝTÝM VE Y/Cari hesaba m;-6,09;67.447,35
04.02.2025;GÝDEN FAST - BER EÐÝTÝM VE YAYINCILIK ANONÝM ÞÝRKETÝ - Cari hesaba mahsuben;-900,00;67.453,44
04.02.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/BER EÐÝTÝM VE Y/Cari hesaba m;-0,61;68.353,44
04.02.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/BER EÐÝTÝM VE Y/Cari hesaba m;-12,19;68.354,05
04.02.2025;GÝDEN FAST - BER EÐÝTÝM VE YAYINCILIK ANONÝM ÞÝRKETÝ - Cari hesaba mahsuben;-13000,00;68.366,24
04.02.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/Ýmece Müzik ale/Cari hesaba m;-0,61;81.366,24
04.02.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/Ýmece Müzik ale/Cari hesaba m;-12,19;81.366,85
04.02.2025;GÝDEN FAST - Ýmece Müzik aletleri tur.tic.san.ltd.þti - Cari hesaba mahsuben;-7200,00;81.379,04
04.02.2025;1801374784X040225251224PEÞÝNSATIÞ;15176,75;88.579,04
04.02.2025;1801374784X040225030125PEÞÝNSATIÞKATKIPAYI;-16,48;73.402,29
04.02.2025;1801374784X040225030125PEÞÝNSATIÞ;3295,50;73.418,77
04.02.2025;1801374784X040225081224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,57;70.123,27
04.02.2025;1801374784X040225081224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-11,49;70.123,84
04.02.2025;1801374784X040225081224TAKSÝTSATIÞ;999,62;70.135,33
04.02.2025;1801374784X040225081124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,23;69.135,71
04.02.2025;1801374784X040225081124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-4,67;69.135,94
04.02.2025;1801374784X040225081124TAKSÝTSATIÞ;406,75;69.140,61
03.02.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-0,30;68.733,86
03.02.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-6,09;68.734,16
03.02.2025;GÝDEN FAST - ENTEGRA BÝLÝÞÝM SANAYÝ VE TÝCARET A.Þ - Fenerium internet erisim faturasi odemesi;-464,75;68.740,25
03.02.2025;1801374784X030225241224PEÞÝNSATIÞ;8583,45;69.205,00
03.02.2025;1801374784X030225020125PEÞÝNSATIÞKATKIPAYI;-19,00;60.621,55
03.02.2025;1801374784X030225020125PEÞÝNSATIÞ;3800,75;60.640,55
03.02.2025;1801374784X030225071124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,37;56.839,80
03.02.2025;1801374784X030225071124ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-7,36;56.840,17
03.02.2025;1801374784X030225071124TAKSÝTSATIÞ;640,05;56.847,53
02.02.2025;1801374784X020225231224PEÞÝNSATIÞ;10687,94;56.207,48
02.02.2025;1801374784X020225010125PEÞÝNSATIÞKATKIPAYI;-3,45;45.519,54
02.02.2025;1801374784X020225010125PEÞÝNSATIÞ;690,45;45.522,99
02.02.2025;1801374784X020225061224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,10;44.832,54
02.02.2025;1801374784X020225061224ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-2,02;44.832,64
02.02.2025;1801374784X020225061224TAKSÝTSATIÞ;176,25;44.834,66
01.02.2025;1801374784X010225221224PEÞÝNSATIÞ;16983,61;44.658,41
01.02.2025;1801374784X010225311224PEÞÝNSATIÞKATKIPAYI;-8,05;27.674,80
01.02.2025;1801374784X010225311224PEÞÝNSATIÞ;1610,20;27.682,85
