Tarih;Açýklama;Ýþlem Tutarý;Bakiye
21.08.2025;"Gönd: Milli Eðit.OD.HES20250821/147544367 S.GN.EMR Talimat No: 147544367;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIM Muhasebe Bir";29973,24;467.781,91
20.08.2025;Gönd: ÖZLER-PET PETROL DÝNLENME KIRTASÝYE MALZELERÝ ALIM BEDELÝ 0064-T.ÝÞ BANKASI A.S.;72701,10;437.808,67
18.08.2025;Gönd: TEKÝNOÐLU OTELCÝLÝK ÝNÞAAT EMLAK TURÝZM SANAYÝ VE TÝCARET LT ALANYA ÖZKAN CH ÖDEMESÝ 0111-QNB BANK A.Þ.;7336,20;365.107,57
18.08.2025;Gönd: EGETUÐ TURÝZM GIDA TÝC LTD.ÞTÝ CH BAKÝYE ÖDEME 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;2450,00;357.771,37
16.08.2025;ÖZKAN KIRTASÝYE cari hesaba mahsuben CÝTY SERENÝTY RESÝDENCE CÝTY SERENÝTY RESÝDENCE TOPLU YAPISI Ýnternet Havale;1222,00;355.321,37
16.08.2025;Gönd: YBO ÖZEL EÐÝTÝM HÝZMETLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ C/H ÖDEME 0015-Türkiye Vakýflar Bankasý T.A.O. FAST i;20000,00;354.099,37
15.08.2025;Gönd: BERA TURÝZM ÝNÞAAT SEYAHAT TÝCARET ANONÝM ÞÝRKETÝ Cari hesap ödemesi 0134-DENÝZBANK A.Þ.;36570,20;334.099,37
15.08.2025;Gönd: CEBECÝ TOWERS SALÝH ÖMEROÐLU SERHAT ÖZKAN KIRTASÝYE 513 NOLU FT 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;1966,35;297.529,17
14.08.2025;kirtasiye ALANYA BAYRAKTAR EMLAK TURÝZM ALANYA BAYRAKTAR EMLAK TURÝZM TARIM TÝCARET VE SANAYÝ LÝMÝTED ÞÝRKETÝ Ziraat M;2133,00;295.562,82
14.08.2025;Gönd: ESYA LÝMON ÖZEL EÐÝTÝM VE SAÐLIK TÝCARET LÝMÝTED ÞÝRKETÝ Kýrtasiye ödeme 0111-QNB BANK A.Þ.;117600,00;293.429,82
12.08.2025;Gönd: GENÇ FIRAT TURÝZM TÝCARET KIRTASÝYE MALZEMELERÝ ALIM BEDELÝ 0064-T.ÝÞ BANKASI A.S.;23050,80;175.829,82
11.08.2025;Gönd: KURÞUN TURÝZM ÝNÞAAT SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ CARÝ ÖDEME 0015-T.VAKIFLAR BANKASI T.A.O.;9866,06;152.779,02
08.08.2025;ALANYA ÖZKAN KIRTASÝYE MAT.YAY.ÝNÞ.TÝC.LTD.ÞTÝ. METAÞ GRUP YAPI ÜRÜNLERÝ METAÞ GRUP YAPI ÜRÜNLERÝ ALÜMÝNYUM SANAYÝ TÝCAR;6840,00;142.912,96
08.08.2025;Gönd: YEKTA ALARA PARK SÝTE YÖNETÝMÝ 30.07.2025 TARÝHLÝ 0504 NOLU FATURA - ÇÝFT TARAFLI BANT 0205-Kuveyt Türk Katýlým Ba;200,00;136.072,96
01.08.2025;Gönd: CLUB PARADÝSO CARI HESAP ÖDEMESI ALANYA ÖZKAN KIRTASÝYE MAT. YAY. ÝNÞ. TÝC 0032-T.EKONOMÝ BANKASI A.S.;60000,00;135.872,96
01.08.2025;Gönd: GÜR GRUP ÝNÞAAT SANAYÝ VE TÝCA VNO:480525636 ALANYA ÖZKAN KIRTASÝYE MA 0134-DENÝZBANK A.Þ.;11696,99;75.872,96
01.08.2025;REGÝOCOM 29/07/2025 OZE2025000001903 NL FT REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANON REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANONÝM ÞÝRKETÝ Ope;2055,10;64.175,97
01.08.2025;Gönd: AZURA PARK SÝTE YÖNETÝMÝ SALÝH ÖMER OZKAN KITASÝYE 475 NOLU FT 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;805,00;62.120,87
