Tarih;Açýklama;Ýþlem Tutarý;Bakiye
28/08/2025;1801374784X280825270725PEÞÝNSATIÞKATKIPAYI;-21,25;1.424.913,51
28/08/2025;1801374784X280825270725PEÞÝNSATIÞ;4249,50;1.424.934,76
28/08/2025;1801374784X280825270825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-7,08;1.420.685,26
28/08/2025;1801374784X280825270825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-141,44;1.420.692,34
28/08/2025;1801374784X280825270825PEÞÝNSATIÞ;7484,40;1.420.833,78
28/08/2025;1801374784X280825180725PEÞÝNSATIÞ;22096,40;1.413.349,38
27/08/2025;GELEN FAST - NAZMÝ GÜRKAN TOKER - Yellow Maskot 100 cm. ürünü için ödeme.;3825,00;1.391.252,98
27/08/2025;1801374784X270825260725PEÞÝNSATIÞKATKIPAYI;-37,01;1.387.427,98
27/08/2025;1801374784X270825260725PEÞÝNSATIÞ;7399,85;1.387.464,99
27/08/2025;1801374784X270825300725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,17;1.380.065,14
27/08/2025;1801374784X270825300725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-3,44;1.380.065,31
27/08/2025;1801374784X270825300725TAKSÝTLÝSATIÞKATKIPAYI;-6,00;1.380.068,75
27/08/2025;1801374784X270825300725TAKSÝTSATIÞ;299,98;1.380.074,75
27/08/2025;1801374784X270825170725PEÞÝNSATIÞ;18571,55;1.379.774,77
27/08/2025;1801374784X270825260825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-9,79;1.361.203,22
27/08/2025;1801374784X270825260825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-195,89;1.361.213,01
27/08/2025;1801374784X270825260825PEÞÝNSATIÞ;10365,15;1.361.408,90
26/08/2025;2425181907 TELEKOM;-153,25;1.351.043,75
26/08/2025;1801374784X260825290725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-2,48;1.351.197,00
26/08/2025;1801374784X260825290725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-49,60;1.351.199,48
26/08/2025;1801374784X260825290725TAKSÝTLÝSATIÞKATKIPAYI;-129,41;1.351.249,08
26/08/2025;1801374784X260825290725TAKSÝTSATIÞ;4313,94;1.351.378,49
26/08/2025;1801374784X260825290625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,36;1.347.064,55
26/08/2025;1801374784X260825290625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-27,19;1.347.065,91
26/08/2025;1801374784X260825290625TAKSÝTSATIÞ;2365,12;1.347.093,10
26/08/2025;1801374784X260825160725PEÞÝNSATIÞ;20675,35;1.344.727,98
26/08/2025;1801374784X260825250825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-26,44;1.324.052,63
26/08/2025;1801374784X260825250825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-528,81;1.324.079,07
26/08/2025;1801374784X260825250825PEÞÝNSATIÞ;27979,95;1.324.607,88
25/08/2025;GELEN FAST - CÝHAN TONBAK -;2760,00;1.296.627,93
25/08/2025;1801374784X250825280725INTPB;0,45;1.293.867,93
25/08/2025;1801374784X250825280725INTP;9,05;1.293.867,48
25/08/2025;1801374784X250825280725TAKSATÝND;-786,97;1.293.858,43
25/08/2025;1801374784X250825280725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,51;1.294.645,40
25/08/2025;1801374784X250825280725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-30,16;1.294.646,91
25/08/2025;1801374784X250825280725TAKSÝTLÝSATIÞKATKIPAYI;-78,70;1.294.677,07
25/08/2025;1801374784X250825280725TAKSÝTSATIÞ;2623,24;1.294.755,77
25/08/2025;1801374784X250825150725PEÞÝNSATIÞ;13888,70;1.292.132,53
25/08/2025;1801374784X250825240825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-31,37;1.278.243,83
25/08/2025;1801374784X250825240825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-627,29;1.278.275,20
25/08/2025;1801374784X250825240825PEÞÝNSATIÞ;33191,00;1.278.902,49
25/08/2025;1801374784X250825240725PEÞÝNSATIÞKATKIPAYI;-3,66;1.245.711,49
25/08/2025;1801374784X250825240725PEÞÝNSATIÞ;732,36;1.245.715,15
24/08/2025;1801374784X240825230825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-38,38;1.244.982,79
24/08/2025;1801374784X240825230825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-767,55;1.245.021,17
24/08/2025;1801374784X240825230825PEÞÝNSATIÞ;40612,60;1.245.788,72
24/08/2025;1801374784X240825140725PEÞÝNSATIÞ;47023,59;1.205.176,12
24/08/2025;1801374784X240825270725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,69;1.158.152,53
24/08/2025;1801374784X240825270725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-13,87;1.158.153,22
24/08/2025;1801374784X240825270725TAKSÝTLÝSATIÞKATKIPAYI;-36,20;1.158.167,09
24/08/2025;1801374784X240825270725TAKSÝTSATIÞ;1206,60;1.158.203,29
24/08/2025;1801374784X240825230725PEÞÝNSATIÞKATKIPAYI;-34,75;1.156.996,69
24/08/2025;1801374784X240825230725PEÞÝNSATIÞ;6948,00;1.157.031,44
23/08/2025;1801374784X230825220725PEÞÝNSATIÞKATKIPAYI;-62,50;1.150.083,44
23/08/2025;1801374784X230825220725PEÞÝNSATIÞ;12498,00;1.150.145,94
23/08/2025;1801374784X230825270525ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,53;1.137.647,94
23/08/2025;1801374784X230825270525ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-30,59;1.137.649,47
23/08/2025;1801374784X230825270525TAKSÝTSATIÞ;2660,65;1.137.680,06
23/08/2025;1801374784X230825220825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-6,48;1.135.019,41
23/08/2025;1801374784X230825220825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-129,45;1.135.025,89
23/08/2025;1801374784X230825220825PEÞÝNSATIÞ;6850,35;1.135.155,34
23/08/2025;1801374784X230825260725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,88;1.128.304,99
23/08/2025;1801374784X230825260725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-17,64;1.128.305,87
23/08/2025;1801374784X230825260725TAKSÝTLÝSATIÞKATKIPAYI;-46,05;1.128.323,51
23/08/2025;1801374784X230825260725TAKSÝTSATIÞ;1535,09;1.128.369,56
23/08/2025;1801374784X230825130725PEÞÝNSATIÞ;18528,35;1.126.834,47
22/08/2025;1801374784X220825120725PEÞÝNSATIÞ;21293,75;1.108.306,12
21/08/2025;INT 455359******1405 2108 9261;-9110,00;1.087.012,37
21/08/2025;1801374784X210825200825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-22,37;1.096.122,37
21/08/2025;1801374784X210825200825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-447,49;1.096.144,74
21/08/2025;1801374784X210825200825PEÞÝNSATIÞ;23678,45;1.096.592,23
21/08/2025;1801374784X210825240725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,22;1.072.913,78
21/08/2025;1801374784X210825240725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-24,43;1.072.915,00
21/08/2025;1801374784X210825240725TAKSÝTLÝSATIÞKATKIPAYI;-42,50;1.072.939,43
21/08/2025;1801374784X210825240725TAKSÝTSATIÞ;2124,75;1.072.981,93
21/08/2025;1801374784X210825110725PEÞÝNSATIÞ;52720,95;1.070.857,18
20/08/2025;1801374784X200825100725PEÞÝNSATIÞ;58217,64;1.018.136,23
20/08/2025;1801374784X200825190825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-41,21;959.918,59
20/08/2025;1801374784X200825190825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-824,08;959.959,80
20/08/2025;1801374784X200825190825PEÞÝNSATIÞ;43602,50;960.783,88
20/08/2025;1801374784X200825190725PEÞÝNSATIÞKATKIPAYI;-48,96;917.181,38
20/08/2025;1801374784X200825190725PEÞÝNSATIÞ;9789,91;917.230,34
19/08/2025;1801374784X190825180725PEÞÝNSATIÞKATKIPAYI;-22,97;907.440,43
19/08/2025;1801374784X190825180725PEÞÝNSATIÞ;4593,40;907.463,40
19/08/2025;1801374784X190825220725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,12;902.870,00
19/08/2025;1801374784X190825220725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-22,27;902.871,12
19/08/2025;1801374784X190825220725TAKSÝTLÝSATIÞKATKIPAYI;-53,85;902.893,39
19/08/2025;1801374784X190825220725TAKSÝTSATIÞ;1937,54;902.947,24
19/08/2025;1801374784X190825090725PEÞÝNSATIÞ;25061,81;901.009,70
19/08/2025;1801374784X190825180825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-11,91;875.947,89
19/08/2025;1801374784X190825180825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-238,11;875.959,80
19/08/2025;1801374784X190825180825PEÞÝNSATIÞ;12599,45;876.197,91
18/08/2025;1801374784X180825170825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-5,06;863.598,46
18/08/2025;1801374784X180825170825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-100,91;863.603,52
18/08/2025;1801374784X180825170825PEÞÝNSATIÞ;5339,70;863.704,43
18/08/2025;1801374784X180825080725PEÞÝNSATIÞ;32226,70;858.364,73
18/08/2025;1801374784X180825210625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,38;826.138,03
18/08/2025;1801374784X180825210625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-7,56;826.138,41
18/08/2025;1801374784X180825210625TAKSÝTSATIÞ;658,17;826.145,97
18/08/2025;1801374784X180825170725PEÞÝNSATIÞKATKIPAYI;-22,75;825.487,80
18/08/2025;1801374784X180825170725PEÞÝNSATIÞ;4549,40;825.510,55
18/08/2025;1801374784X180825210725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,06;820.961,15
18/08/2025;1801374784X180825210725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-21,23;820.962,21
18/08/2025;1801374784X180825210725TAKSÝTLÝSATIÞKATKIPAYI;-55,39;820.983,44
18/08/2025;1801374784X180825210725TAKSÝTSATIÞ;1846,48;821.038,83
17/08/2025;1801374784X170825160825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-52,26;819.192,35
17/08/2025;1801374784X170825160825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-1044,97;819.244,61
17/08/2025;1801374784X170825160825PEÞÝNSATIÞ;55293,68;820.289,58
17/08/2025;1801374784X170825200625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,43;764.995,90
17/08/2025;1801374784X170825200625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-8,62;764.996,33
17/08/2025;1801374784X170825200625TAKSÝTSATIÞ;749,75;765.004,95
17/08/2025;1801374784X170825200725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,44;764.255,20
17/08/2025;1801374784X170825200725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-28,74;764.256,64
17/08/2025;1801374784X170825200725TAKSÝTLÝSATIÞKATKIPAYI;-74,98;764.285,38
17/08/2025;1801374784X170825200725TAKSÝTSATIÞ;2499,48;764.360,36
17/08/2025;1801374784X170825070725PEÞÝNSATIÞ;47394,25;761.860,88
16/08/2025;1801374784X160825190625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,53;714.466,63
16/08/2025;1801374784X160825190625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-30,50;714.468,16
16/08/2025;1801374784X160825190625TAKSÝTSATIÞ;2653,43;714.498,66
16/08/2025;1801374784X160825150725PUANSATIÞ;3065,00;711.845,23
16/08/2025;1801374784X160825150825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-42,14;708.780,23
16/08/2025;1801374784X160825150825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-842,77;708.822,37
16/08/2025;1801374784X160825150825PEÞÝNSATIÞ;44593,10;709.665,14
16/08/2025;1801374784X160825150725PEÞÝNSATIÞKATKIPAYI;-8,38;665.072,04
16/08/2025;1801374784X160825150725PEÞÝNSATIÞ;1674,40;665.080,42
16/08/2025;1801374784X160825190725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,03;663.406,02
16/08/2025;1801374784X160825190725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-20,54;663.407,05
16/08/2025;1801374784X160825190725TAKSÝTLÝSATIÞKATKIPAYI;-53,59;663.427,59
16/08/2025;1801374784X160825190725TAKSÝTSATIÞ;1786,48;663.481,18
16/08/2025;1801374784X160825060725PEÞÝNSATIÞ;53020,95;661.694,70
15/08/2025;1801374784X150825190525ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,57;608.673,75
15/08/2025;1801374784X150825190525ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-31,34;608.675,32
15/08/2025;1801374784X150825190525TAKSÝTSATIÞ;2726,28;608.706,66
15/08/2025;1801374784X150825050725PEÞÝNSATIÞ;22402,15;605.980,38
15/08/2025;1801374784X150825140725PEÞÝNSATIÞKATKIPAYI;-46,07;583.578,23
15/08/2025;1801374784X150825140725PEÞÝNSATIÞ;9213,15;583.624,30
15/08/2025;1801374784X150825180725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,81;574.411,15
15/08/2025;1801374784X150825180725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,28;574.411,96
15/08/2025;1801374784X150825180725TAKSÝTLÝSATIÞKATKIPAYI;-42,50;574.428,24
15/08/2025;1801374784X150825180725TAKSÝTSATIÞ;1416,50;574.470,74
15/08/2025;1801374784X150825140825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-19,95;573.054,24
15/08/2025;1801374784X150825140825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-398,96;573.074,19
15/08/2025;1801374784X150825140825PEÞÝNSATIÞ;21109,85;573.473,15
14/08/2025;GELEN HAVALE -ALÝ DOÐUKAN ERKAN -;4249,50;552.363,30
14/08/2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-EFT/ALANYA ÖZKAN KI/Halkbank Hesab;-7,62;548.113,80
14/08/2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-EFT/ALANYA ÖZKAN KI/Halkbank Hesab;-152,35;548.121,42
14/08/2025;GÝDEN EFT - ALANYA ÖZKAN KIRTASÝYE MATBAACILIK YAYINCILIK ÝNÞAAT TÝCARET LÝMÝTED ÞÝRKETÝ - Halkbank Hesabýna;-1500000,00;548.273,77
14/08/2025;1801374784X140825170625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,20;2.048.273,77
14/08/2025;1801374784X140825170625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-4,02;2.048.273,97
14/08/2025;1801374784X140825170625TAKSÝTSATIÞ;350,22;2.048.277,99
14/08/2025;1801374784X140825130825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-65,82;2.047.927,77
14/08/2025;1801374784X140825130825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-1316,39;2.047.993,59
14/08/2025;1801374784X140825130825PEÞÝNSATIÞ;69653,35;2.049.309,98
14/08/2025;1801374784X140825130725PEÞÝNSATIÞKATKIPAYI;-3,10;1.979.656,63
14/08/2025;1801374784X140825130725PEÞÝNSATIÞ;620,35;1.979.659,73
14/08/2025;1801374784X140825040725PEÞÝNSATIÞ;45778,88;1.979.039,38
13/08/2025;1801374784X130825120825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-38,12;1.933.260,50
13/08/2025;1801374784X130825120825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-762,27;1.933.298,62
13/08/2025;1801374784X130825120825PEÞÝNSATIÞ;40334,61;1.934.060,89
13/08/2025;1801374784X130825030725PEÞÝNSATIÞ;81106,00;1.893.726,28
13/08/2025;1801374784X130825120725PEÞÝNSATIÞKATKIPAYI;-162,53;1.812.620,28
13/08/2025;1801374784X130825120725PEÞÝNSATIÞ;32501,45;1.812.782,81
12/08/2025;1801374784X120825150625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,38;1.780.281,36
12/08/2025;1801374784X120825150625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-7,53;1.780.281,74
12/08/2025;1801374784X120825150625TAKSÝTSATIÞ;655,20;1.780.289,27
12/08/2025;1801374784X120825110825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-11,60;1.779.634,07
12/08/2025;1801374784X120825110825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-231,99;1.779.645,67
12/08/2025;1801374784X120825110825PEÞÝNSATIÞ;12275,19;1.779.877,66
12/08/2025;1801374784X120825020725PEÞÝNSATIÞ;50943,85;1.767.602,47
12/08/2025;1801374784X120825110725PEÞÝNSATIÞKATKIPAYI;-34,25;1.716.658,62
12/08/2025;1801374784X120825110725PEÞÝNSATIÞ;6848,95;1.716.692,87
11/08/2025;1801374784X110825100825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-6,62;1.709.843,92
11/08/2025;1801374784X110825100825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-132,31;1.709.850,54
11/08/2025;1801374784X110825100825PEÞÝNSATIÞ;7001,25;1.709.982,85
11/08/2025;1801374784X110825140625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,60;1.702.981,60
11/08/2025;1801374784X110825140625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-11,87;1.702.982,20
11/08/2025;1801374784X110825140625TAKSÝTSATIÞ;1033,14;1.702.994,07
11/08/2025;1801374784X110825140725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,82;1.701.960,93
11/08/2025;1801374784X110825140725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,40;1.701.961,75
11/08/2025;1801374784X110825140725TAKSÝTLÝSATIÞKATKIPAYI;-42,79;1.701.978,15
11/08/2025;1801374784X110825140725TAKSÝTSATIÞ;1426,48;1.702.020,94
10/08/2025;1801374784X100825130625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,86;1.700.594,46
10/08/2025;1801374784X100825130625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-17,23;1.700.595,32
10/08/2025;1801374784X100825130625TAKSÝTSATIÞ;1499,00;1.700.612,55
10/08/2025;1801374784X100825090825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-38,88;1.699.113,55
10/08/2025;1801374784X100825090825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-777,85;1.699.152,43
10/08/2025;1801374784X100825090825PEÞÝNSATIÞ;41158,70;1.699.930,28
10/08/2025;1801374784X100825300625PEÞÝNSATIÞ;6150,00;1.658.771,58
10/08/2025;1801374784X100825090725PEÞÝNSATIÞKATKIPAYI;-18,25;1.652.621,58
10/08/2025;1801374784X100825090725PEÞÝNSATIÞ;3649,50;1.652.639,83
10/08/2025;1801374784X100825130725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,77;1.648.990,33
10/08/2025;1801374784X100825130725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-15,33;1.648.991,10
10/08/2025;1801374784X100825130725TAKSÝTLÝSATIÞKATKIPAYI;-40,01;1.649.006,43
10/08/2025;1801374784X100825130725TAKSÝTSATIÞ;1333,68;1.649.046,44
09/08/2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-0,30;1.647.712,76
09/08/2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-6,09;1.647.713,06
09/08/2025;GÝDEN FAST - ENTEGRA BÝLÝÞÝM SANAYÝ VE TÝCARET A.Þ - Fenerium internet erisim faturasi odemesi entegra;-1909,05;1.647.719,15
09/08/2025;1801374784X090825120625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,30;1.649.628,20
09/08/2025;1801374784X090825120625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-6,03;1.649.628,50
09/08/2025;1801374784X090825120625TAKSÝTSATIÞ;524,75;1.649.634,53
09/08/2025;1801374784X090825080825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-33,54;1.649.109,78
09/08/2025;1801374784X090825080825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-670,71;1.649.143,32
09/08/2025;1801374784X090825080825PEÞÝNSATIÞ;35489,45;1.649.814,03
09/08/2025;1801374784X090825120725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,88;1.614.324,58
09/08/2025;1801374784X090825120725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-17,63;1.614.325,46
09/08/2025;1801374784X090825120725TAKSÝTLÝSATIÞKATKIPAYI;-45,99;1.614.343,09
09/08/2025;1801374784X090825120725TAKSÝTSATIÞ;1533,14;1.614.389,08
09/08/2025;1801374784X090825080725PEÞÝNSATIÞKATKIPAYI;-25,95;1.612.855,94
09/08/2025;1801374784X090825080725PEÞÝNSATIÞ;5189,35;1.612.881,89
08/08/2025;1801374784X080825280625PEÞÝNSATIÞ;6506,90;1.607.692,54
08/08/2025;1801374784X080825070825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-67,17;1.601.185,64
08/08/2025;1801374784X080825070825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-1342,98;1.601.252,81
08/08/2025;1801374784X080825070825PEÞÝNSATIÞ;71059,60;1.602.595,79
08/08/2025;1801374784X080825070725PEÞÝNSATIÞKATKIPAYI;-24,80;1.531.536,19
08/08/2025;1801374784X080825070725PEÞÝNSATIÞ;4959,50;1.531.560,99
08/08/2025;1801374784X080825110725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,95;1.526.601,49
08/08/2025;1801374784X080825110725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-38,89;1.526.603,44
08/08/2025;1801374784X080825110725TAKSÝTLÝSATIÞKATKIPAYI;-101,49;1.526.642,33
08/08/2025;1801374784X080825110725TAKSÝTSATIÞ;3382,84;1.526.743,82
07/08/2025;1801374784X070825100625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,23;1.523.360,98
07/08/2025;1801374784X070825100625ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-4,66;1.523.361,21
07/08/2025;1801374784X070825100625TAKSÝTSATIÞ;405,60;1.523.365,87
07/08/2025;1801374784X070825270625PEÞÝNSATIÞ;2775,80;1.522.960,27
07/08/2025;1801374784X070825060825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-18,03;1.520.184,47
07/08/2025;1801374784X070825060825ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-360,57;1.520.202,50
07/08/2025;1801374784X070825060825PEÞÝNSATIÞ;19078,20;1.520.563,07
